category,category_full,task_name,model,score,tier,provider
observational,Observational Learning,hidden_region_classifier_obs_learning,GPT-5.4 nano,1.0,small,OpenAI
observational,Observational Learning,hidden_token_filter_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,sigil_naming_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,pushdown_automaton_inference_obs_learning,GPT-5.4 nano,0.75,small,OpenAI
observational,Observational Learning,mealy_machine_output_obs_learning,GPT-5.4 nano,0.25,small,OpenAI
observational,Observational Learning,pipeline_hazard_stall_counting_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,register_machine_trace_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,hidden_attribute_rule_obs_learning,GPT-5.4 nano,0.5,small,OpenAI
observational,Observational Learning,shapley_values_cooperative_game_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,ring_operations_hidden_carry_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,hidden_state_machine_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,symbolic_glyphpair_scoring_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,hidden_modal_logic_kripke_obs_learning,GPT-5.4 nano,0.375,small,OpenAI
observational,Observational Learning,syntax_tree_rewrite_obs_learning,GPT-5.4 nano,0.25,small,OpenAI
observational,Observational Learning,regex_intersection_membership_obs_learning,GPT-5.4 nano,0.25,small,OpenAI
observational,Observational Learning,hidden_modal_logic_kripke2_obs_learning,GPT-5.4 nano,0.375,small,OpenAI
observational,Observational Learning,hidden_priority_order_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,titration_curve_diprotic_obs_learning,GPT-5.4 nano,0.2,small,OpenAI
observational,Observational Learning,finite_state_transducer_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
observational,Observational Learning,two_counter_machine_obs_learning,GPT-5.4 nano,0.0,small,OpenAI
rl,Reinforcement Learning,arithmetic_next_rf_learning,Gemini 3.1 Pro Preview,0.9333,frontier,Google
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Gemini 3.1 Pro Preview,0.8,frontier,Google
rl,Reinforcement Learning,chebyshev_point_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,coin_balance_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,battleship_1d_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Gemini 3.1 Pro Preview,0.9489,frontier,Google
rl,Reinforcement Learning,collatz_length_rf_learning,Gemini 3.1 Pro Preview,0.8875,frontier,Google
rl,Reinforcement Learning,crt_unique_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,base7_decode_rf_learning,Gemini 3.1 Pro Preview,0.8,frontier,Google
rl,Reinforcement Learning,cubic_eval_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,digitwise_l1_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,divisor_count_rf_learning,Gemini 3.1 Pro Preview,0.8,frontier,Google
rl,Reinforcement Learning,fib_like_next_rf_learning,Gemini 3.1 Pro Preview,0.85,frontier,Google
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Gemini 3.1 Pro Preview,0.8935,frontier,Google
rl,Reinforcement Learning,gray_hamming_rf_learning,Gemini 3.1 Pro Preview,0.9489,frontier,Google
rl,Reinforcement Learning,grid_octile_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,hanoi_two_rf_learning,Gemini 3.1 Pro Preview,0.0,frontier,Google
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Gemini 3.1 Pro Preview,0.0,frontier,Google
rl,Reinforcement Learning,manhattan_point_rf_learning,Gemini 3.1 Pro Preview,0.0,frontier,Google
rl,Reinforcement Learning,mastermind_classic_rf_learning,Gemini 3.1 Pro Preview,0.08,frontier,Google
rl,Reinforcement Learning,nim_heap_rf_learning,Gemini 3.1 Pro Preview,0.125,frontier,Google
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Gemini 3.1 Pro Preview,0.8607,frontier,Google
rl,Reinforcement Learning,perm_footrule_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Gemini 3.1 Pro Preview,0.974,frontier,Google
rl,Reinforcement Learning,quadratic_root_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,product_hotcold_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,rule90_step_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,shift_cipher_rf_learning,Gemini 3.1 Pro Preview,0.8667,frontier,Google
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,sum_product_xy_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,verbal_bandit_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,wordle_micro_rf_learning,Gemini 3.1 Pro Preview,0.97,frontier,Google
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
rl,Reinforcement Learning,arithmetic_next_rf_learning,GLM-5,0.925,frontier,Open-source
rl,Reinforcement Learning,affine_cipher_word_rf_learning,GLM-5,0.7868,frontier,Open-source
rl,Reinforcement Learning,chebyshev_point_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,battleship_two_ships_rf_learning,GLM-5,0.9531,frontier,Open-source
rl,Reinforcement Learning,coin_balance_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,battleship_1d_rf_learning,GLM-5,0.9074,frontier,Open-source
rl,Reinforcement Learning,bitstring_hamming_rf_learning,GLM-5,0.1714,frontier,Open-source
rl,Reinforcement Learning,collatz_length_rf_learning,GLM-5,0.06,frontier,Open-source
rl,Reinforcement Learning,crt_unique_rf_learning,GLM-5,0.2,frontier,Open-source
rl,Reinforcement Learning,base7_decode_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,cubic_eval_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,digitwise_l1_rf_learning,GLM-5,0.1541,frontier,Open-source
rl,Reinforcement Learning,divisor_count_rf_learning,GLM-5,0.7284,frontier,Open-source
rl,Reinforcement Learning,fib_like_next_rf_learning,GLM-5,0.9719,frontier,Open-source
rl,Reinforcement Learning,graph_shortest_path_rf_learning,GLM-5,0.8735,frontier,Open-source
rl,Reinforcement Learning,gray_hamming_rf_learning,GLM-5,0.1167,frontier,Open-source
rl,Reinforcement Learning,grid_octile_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,hanoi_two_rf_learning,GLM-5,0.0,frontier,Open-source
rl,Reinforcement Learning,letter_overlap_word_rf_learning,GLM-5,0.0,frontier,Open-source
rl,Reinforcement Learning,manhattan_point_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,mastermind_classic_rf_learning,GLM-5,0.04,frontier,Open-source
rl,Reinforcement Learning,nim_heap_rf_learning,GLM-5,0.05,frontier,Open-source
rl,Reinforcement Learning,perm_fixed_points_rf_learning,GLM-5,0.8179,frontier,Open-source
rl,Reinforcement Learning,perm_footrule_rf_learning,GLM-5,0.9786,frontier,Open-source
rl,Reinforcement Learning,recurrence_second_order_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,quadratic_root_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,product_hotcold_rf_learning,GLM-5,0.8969,frontier,Open-source
rl,Reinforcement Learning,rule90_step_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,shift_cipher_rf_learning,GLM-5,0.9333,frontier,Open-source
rl,Reinforcement Learning,sudoku_2x2_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,sum_product_xy_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,verbal_bandit_rf_learning,GLM-5,0.2,frontier,Open-source
rl,Reinforcement Learning,wordle_micro_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,GLM-5,1.0,frontier,Open-source
rl,Reinforcement Learning,arithmetic_next_rf_learning,Gemini 2.5 Flash,0.9083,mid,Google
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Gemini 2.5 Flash,0.0,mid,Google
rl,Reinforcement Learning,chebyshev_point_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Gemini 2.5 Flash,0.1,mid,Google
rl,Reinforcement Learning,coin_balance_rf_learning,Gemini 2.5 Flash,0.8809,mid,Google
rl,Reinforcement Learning,battleship_1d_rf_learning,Gemini 2.5 Flash,0.7882,mid,Google
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Gemini 2.5 Flash,0.1143,mid,Google
rl,Reinforcement Learning,collatz_length_rf_learning,Gemini 2.5 Flash,0.8875,mid,Google
rl,Reinforcement Learning,crt_unique_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,base7_decode_rf_learning,Gemini 2.5 Flash,0.925,mid,Google
rl,Reinforcement Learning,cubic_eval_rf_learning,Gemini 2.5 Flash,0.9591,mid,Google
rl,Reinforcement Learning,digitwise_l1_rf_learning,Gemini 2.5 Flash,0.1363,mid,Google
rl,Reinforcement Learning,divisor_count_rf_learning,Gemini 2.5 Flash,0.8,mid,Google
rl,Reinforcement Learning,fib_like_next_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Gemini 2.5 Flash,0.8096,mid,Google
rl,Reinforcement Learning,gray_hamming_rf_learning,Gemini 2.5 Flash,0.15,mid,Google
rl,Reinforcement Learning,grid_octile_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,hanoi_two_rf_learning,Gemini 2.5 Flash,0.9932,mid,Google
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,manhattan_point_rf_learning,Gemini 2.5 Flash,0.15,mid,Google
rl,Reinforcement Learning,mastermind_classic_rf_learning,Gemini 2.5 Flash,0.08,mid,Google
rl,Reinforcement Learning,nim_heap_rf_learning,Gemini 2.5 Flash,0.125,mid,Google
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Gemini 2.5 Flash,0.0,mid,Google
rl,Reinforcement Learning,perm_footrule_rf_learning,Gemini 2.5 Flash,0.0,mid,Google
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,quadratic_root_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,product_hotcold_rf_learning,Gemini 2.5 Flash,0.1909,mid,Google
rl,Reinforcement Learning,rule90_step_rf_learning,Gemini 2.5 Flash,0.1556,mid,Google
rl,Reinforcement Learning,shift_cipher_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,sum_product_xy_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,verbal_bandit_rf_learning,Gemini 2.5 Flash,0.9763,mid,Google
rl,Reinforcement Learning,wordle_micro_rf_learning,Gemini 2.5 Flash,0.2,mid,Google
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Gemini 2.5 Flash,1.0,mid,Google
rl,Reinforcement Learning,arithmetic_next_rf_learning,Qwen 3 Next 80B Thinking,0.9,mid,Open-source
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
rl,Reinforcement Learning,chebyshev_point_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Qwen 3 Next 80B Thinking,0.1,mid,Open-source
rl,Reinforcement Learning,coin_balance_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,battleship_1d_rf_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Qwen 3 Next 80B Thinking,0.1714,mid,Open-source
rl,Reinforcement Learning,collatz_length_rf_learning,Qwen 3 Next 80B Thinking,0.0464,mid,Open-source
rl,Reinforcement Learning,crt_unique_rf_learning,Qwen 3 Next 80B Thinking,0.9775,mid,Open-source
rl,Reinforcement Learning,base7_decode_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,cubic_eval_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,digitwise_l1_rf_learning,Qwen 3 Next 80B Thinking,0.1481,mid,Open-source
rl,Reinforcement Learning,divisor_count_rf_learning,Qwen 3 Next 80B Thinking,0.7284,mid,Open-source
rl,Reinforcement Learning,fib_like_next_rf_learning,Qwen 3 Next 80B Thinking,0.95,mid,Open-source
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Qwen 3 Next 80B Thinking,0.8,mid,Open-source
rl,Reinforcement Learning,gray_hamming_rf_learning,Qwen 3 Next 80B Thinking,0.1333,mid,Open-source
rl,Reinforcement Learning,grid_octile_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,hanoi_two_rf_learning,Qwen 3 Next 80B Thinking,0.01,mid,Open-source
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
rl,Reinforcement Learning,manhattan_point_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,mastermind_classic_rf_learning,Qwen 3 Next 80B Thinking,0.04,mid,Open-source
rl,Reinforcement Learning,nim_heap_rf_learning,Qwen 3 Next 80B Thinking,0.15,mid,Open-source
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,perm_footrule_rf_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Qwen 3 Next 80B Thinking,0.9,mid,Open-source
rl,Reinforcement Learning,quadratic_root_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,product_hotcold_rf_learning,Qwen 3 Next 80B Thinking,0.9531,mid,Open-source
rl,Reinforcement Learning,rule90_step_rf_learning,Qwen 3 Next 80B Thinking,0.0889,mid,Open-source
rl,Reinforcement Learning,shift_cipher_rf_learning,Qwen 3 Next 80B Thinking,0.9333,mid,Open-source
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,sum_product_xy_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,verbal_bandit_rf_learning,Qwen 3 Next 80B Thinking,0.9,mid,Open-source
rl,Reinforcement Learning,wordle_micro_rf_learning,Qwen 3 Next 80B Thinking,0.1,mid,Open-source
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
rl,Reinforcement Learning,arithmetic_next_rf_learning,Gemma 4 26B A4B,0.1286,small,Google
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Gemma 4 26B A4B,0.8,small,Google
rl,Reinforcement Learning,chebyshev_point_rf_learning,Gemma 4 26B A4B,0.1643,small,Google
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Gemma 4 26B A4B,0.1,small,Google
rl,Reinforcement Learning,coin_balance_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,battleship_1d_rf_learning,Gemma 4 26B A4B,0.9603,small,Google
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Gemma 4 26B A4B,0.1714,small,Google
rl,Reinforcement Learning,collatz_length_rf_learning,Gemma 4 26B A4B,0.0192,small,Google
rl,Reinforcement Learning,crt_unique_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,base7_decode_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,cubic_eval_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,digitwise_l1_rf_learning,Gemma 4 26B A4B,0.16,small,Google
rl,Reinforcement Learning,divisor_count_rf_learning,Gemma 4 26B A4B,0.8,small,Google
rl,Reinforcement Learning,fib_like_next_rf_learning,Gemma 4 26B A4B,0.9,small,Google
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Gemma 4 26B A4B,0.8442,small,Google
rl,Reinforcement Learning,gray_hamming_rf_learning,Gemma 4 26B A4B,0.1333,small,Google
rl,Reinforcement Learning,grid_octile_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,hanoi_two_rf_learning,Gemma 4 26B A4B,0.9864,small,Google
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Gemma 4 26B A4B,0.9888,small,Google
rl,Reinforcement Learning,manhattan_point_rf_learning,Gemma 4 26B A4B,0.05,small,Google
rl,Reinforcement Learning,mastermind_classic_rf_learning,Gemma 4 26B A4B,0.04,small,Google
rl,Reinforcement Learning,nim_heap_rf_learning,Gemma 4 26B A4B,0.125,small,Google
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Gemma 4 26B A4B,0.0,small,Google
rl,Reinforcement Learning,perm_footrule_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Gemma 4 26B A4B,0.95,small,Google
rl,Reinforcement Learning,quadratic_root_rf_learning,Gemma 4 26B A4B,0.847,small,Google
rl,Reinforcement Learning,product_hotcold_rf_learning,Gemma 4 26B A4B,0.1818,small,Google
rl,Reinforcement Learning,rule90_step_rf_learning,Gemma 4 26B A4B,0.0,small,Google
rl,Reinforcement Learning,shift_cipher_rf_learning,Gemma 4 26B A4B,0.9333,small,Google
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Gemma 4 26B A4B,1.0,small,Google
rl,Reinforcement Learning,sum_product_xy_rf_learning,Gemma 4 26B A4B,0.9906,small,Google
rl,Reinforcement Learning,verbal_bandit_rf_learning,Gemma 4 26B A4B,0.2,small,Google
rl,Reinforcement Learning,wordle_micro_rf_learning,Gemma 4 26B A4B,0.0,small,Google
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Gemma 4 26B A4B,0.16,small,Google
rl,Reinforcement Learning,arithmetic_next_rf_learning,Claude Sonnet 4.6,0.1571,mid,Anthropic
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Claude Sonnet 4.6,0.04,mid,Anthropic
rl,Reinforcement Learning,chebyshev_point_rf_learning,Claude Sonnet 4.6,0.9394,mid,Anthropic
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Claude Sonnet 4.6,0.9719,mid,Anthropic
rl,Reinforcement Learning,coin_balance_rf_learning,Claude Sonnet 4.6,0.8015,mid,Anthropic
rl,Reinforcement Learning,battleship_1d_rf_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Claude Sonnet 4.6,0.1857,mid,Anthropic
rl,Reinforcement Learning,collatz_length_rf_learning,Claude Sonnet 4.6,0.044,mid,Anthropic
rl,Reinforcement Learning,crt_unique_rf_learning,Claude Sonnet 4.6,0.2,mid,Anthropic
rl,Reinforcement Learning,base7_decode_rf_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
rl,Reinforcement Learning,cubic_eval_rf_learning,Claude Sonnet 4.6,0.9489,mid,Anthropic
rl,Reinforcement Learning,digitwise_l1_rf_learning,Claude Sonnet 4.6,0.1526,mid,Anthropic
rl,Reinforcement Learning,divisor_count_rf_learning,Claude Sonnet 4.6,0.6977,mid,Anthropic
rl,Reinforcement Learning,fib_like_next_rf_learning,Claude Sonnet 4.6,0.9906,mid,Anthropic
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Claude Sonnet 4.6,0.8788,mid,Anthropic
rl,Reinforcement Learning,gray_hamming_rf_learning,Claude Sonnet 4.6,0.1833,mid,Anthropic
rl,Reinforcement Learning,grid_octile_rf_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
rl,Reinforcement Learning,hanoi_two_rf_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
rl,Reinforcement Learning,manhattan_point_rf_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
rl,Reinforcement Learning,mastermind_classic_rf_learning,Claude Sonnet 4.6,0.16,mid,Anthropic
rl,Reinforcement Learning,nim_heap_rf_learning,Claude Sonnet 4.6,0.125,mid,Anthropic
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Claude Sonnet 4.6,0.12,mid,Anthropic
rl,Reinforcement Learning,perm_footrule_rf_learning,Claude Sonnet 4.6,0.9464,mid,Anthropic
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Claude Sonnet 4.6,0.9827,mid,Anthropic
rl,Reinforcement Learning,quadratic_root_rf_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
rl,Reinforcement Learning,product_hotcold_rf_learning,Claude Sonnet 4.6,0.8313,mid,Anthropic
rl,Reinforcement Learning,rule90_step_rf_learning,Claude Sonnet 4.6,0.8538,mid,Anthropic
rl,Reinforcement Learning,shift_cipher_rf_learning,Claude Sonnet 4.6,0.2,mid,Anthropic
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Claude Sonnet 4.6,0.9578,mid,Anthropic
rl,Reinforcement Learning,sum_product_xy_rf_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
rl,Reinforcement Learning,verbal_bandit_rf_learning,Claude Sonnet 4.6,0.18,mid,Anthropic
rl,Reinforcement Learning,wordle_micro_rf_learning,Claude Sonnet 4.6,0.2,mid,Anthropic
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Claude Sonnet 4.6,0.9182,mid,Anthropic
rl,Reinforcement Learning,arithmetic_next_rf_learning,DeepSeek V3.2,0.1286,mid,Open-source
rl,Reinforcement Learning,affine_cipher_word_rf_learning,DeepSeek V3.2,0.0,mid,Open-source
rl,Reinforcement Learning,chebyshev_point_rf_learning,DeepSeek V3.2,0.9827,mid,Open-source
rl,Reinforcement Learning,battleship_two_ships_rf_learning,DeepSeek V3.2,0.1,mid,Open-source
rl,Reinforcement Learning,coin_balance_rf_learning,DeepSeek V3.2,0.9603,mid,Open-source
rl,Reinforcement Learning,battleship_1d_rf_learning,DeepSeek V3.2,0.9404,mid,Open-source
rl,Reinforcement Learning,bitstring_hamming_rf_learning,DeepSeek V3.2,0.1143,mid,Open-source
rl,Reinforcement Learning,collatz_length_rf_learning,DeepSeek V3.2,0.1024,mid,Open-source
rl,Reinforcement Learning,crt_unique_rf_learning,DeepSeek V3.2,0.8088,mid,Open-source
rl,Reinforcement Learning,base7_decode_rf_learning,DeepSeek V3.2,1.0,mid,Open-source
rl,Reinforcement Learning,cubic_eval_rf_learning,DeepSeek V3.2,0.9693,mid,Open-source
rl,Reinforcement Learning,digitwise_l1_rf_learning,DeepSeek V3.2,0.1659,mid,Open-source
rl,Reinforcement Learning,divisor_count_rf_learning,DeepSeek V3.2,0.7591,mid,Open-source
rl,Reinforcement Learning,fib_like_next_rf_learning,DeepSeek V3.2,0.9531,mid,Open-source
rl,Reinforcement Learning,graph_shortest_path_rf_learning,DeepSeek V3.2,0.8442,mid,Open-source
rl,Reinforcement Learning,gray_hamming_rf_learning,DeepSeek V3.2,0.1333,mid,Open-source
rl,Reinforcement Learning,grid_octile_rf_learning,DeepSeek V3.2,1.0,mid,Open-source
rl,Reinforcement Learning,hanoi_two_rf_learning,DeepSeek V3.2,0.1333,mid,Open-source
rl,Reinforcement Learning,letter_overlap_word_rf_learning,DeepSeek V3.2,0.0,mid,Open-source
rl,Reinforcement Learning,manhattan_point_rf_learning,DeepSeek V3.2,1.0,mid,Open-source
rl,Reinforcement Learning,mastermind_classic_rf_learning,DeepSeek V3.2,0.16,mid,Open-source
rl,Reinforcement Learning,nim_heap_rf_learning,DeepSeek V3.2,0.15,mid,Open-source
rl,Reinforcement Learning,perm_fixed_points_rf_learning,DeepSeek V3.2,0.12,mid,Open-source
rl,Reinforcement Learning,perm_footrule_rf_learning,DeepSeek V3.2,0.0667,mid,Open-source
rl,Reinforcement Learning,recurrence_second_order_rf_learning,DeepSeek V3.2,0.9481,mid,Open-source
rl,Reinforcement Learning,quadratic_root_rf_learning,DeepSeek V3.2,0.982,mid,Open-source
rl,Reinforcement Learning,product_hotcold_rf_learning,DeepSeek V3.2,0.1455,mid,Open-source
rl,Reinforcement Learning,rule90_step_rf_learning,DeepSeek V3.2,0.9213,mid,Open-source
rl,Reinforcement Learning,shift_cipher_rf_learning,DeepSeek V3.2,0.2,mid,Open-source
rl,Reinforcement Learning,sudoku_2x2_rf_learning,DeepSeek V3.2,0.8875,mid,Open-source
rl,Reinforcement Learning,sum_product_xy_rf_learning,DeepSeek V3.2,1.0,mid,Open-source
rl,Reinforcement Learning,verbal_bandit_rf_learning,DeepSeek V3.2,0.2,mid,Open-source
rl,Reinforcement Learning,wordle_micro_rf_learning,DeepSeek V3.2,0.1667,mid,Open-source
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,DeepSeek V3.2,0.16,mid,Open-source
rl,Reinforcement Learning,arithmetic_next_rf_learning,Gemini 3.1 Flash-Lite Preview,0.1429,mid,Google
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,chebyshev_point_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,coin_balance_rf_learning,Gemini 3.1 Flash-Lite Preview,0.8,mid,Google
rl,Reinforcement Learning,battleship_1d_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Gemini 3.1 Flash-Lite Preview,0.7852,mid,Google
rl,Reinforcement Learning,collatz_length_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0436,mid,Google
rl,Reinforcement Learning,crt_unique_rf_learning,Gemini 3.1 Flash-Lite Preview,0.8088,mid,Google
rl,Reinforcement Learning,base7_decode_rf_learning,Gemini 3.1 Flash-Lite Preview,0.1063,mid,Google
rl,Reinforcement Learning,cubic_eval_rf_learning,Gemini 3.1 Flash-Lite Preview,0.9898,mid,Google
rl,Reinforcement Learning,digitwise_l1_rf_learning,Gemini 3.1 Flash-Lite Preview,0.1704,mid,Google
rl,Reinforcement Learning,divisor_count_rf_learning,Gemini 3.1 Flash-Lite Preview,0.8,mid,Google
rl,Reinforcement Learning,fib_like_next_rf_learning,Gemini 3.1 Flash-Lite Preview,0.8625,mid,Google
